LONGITUDE,LATITUDE,POPULATION
-96.831304,32.698166,5859
-97.107276,32.698284,7886
-117.113278,32.69857,4946
-97.070745,32.698708,8270
-96.877181,32.698792,6610
-97.271597,32.698948,4751
-96.846939,32.698984,4263
-97.089208,32.699211,7592
-117.080168,32.699364,3785
-96.800627,32.699893,4400
-117.044618,32.700071,3341
-97.422152,32.700327,5025
-117.101463,32.700468,3337
-97.189768,32.700669,5173
-97.049933,32.701073,3327
-95.87747,32.701273,4749
-117.137919,32.70197,5028
-114.564163,32.702028,1453
-114.668588,32.702334,3193
-97.009718,32.702566,4857
-96.763527,32.702652,4470
-114.65184,32.702986,2896
-97.138745,32.702998,4242
-117.076824,32.703,6183
-96.78241,32.703094,2583
-117.127328,32.703339,4241
-103.11755,32.703734,3406
-100.928006,32.703789,5795
-116.999596,32.704012,4116
-114.634337,32.704547,5158
-96.996623,32.704588,6703
-83.632467,32.704725,1927
-117.115619,32.704909,4255
-103.135138,32.705069,2812
-117.023102,32.705823,5992
-97.444881,32.705989,5551
-117.063196,32.706203,4574
-96.692063,32.706215,4773
-95.201502,32.706397,4256
-85.977823,32.70665,2464
-117.043313,32.706876,6256
-117.090344,32.706902,3563
-79.966135,32.706991,8351
-97.33823,32.707295,5452
-97.258528,32.70743,3467
-97.462213,32.707443,4414
-117.016103,32.707548,3520
-96.836347,32.707551,4061
-117.151174,32.707712,7140
-97.325913,32.708174,2968
-96.641864,32.708321,5366
-97.24743,32.708528,4399
-117.138342,32.708604,4115
-116.916417,32.708707,8981
-117.12747,32.708744,5160
-117.144894,32.708866,1858
-82.003539,32.70947,2133
-96.003609,32.709694,4493
-114.663855,32.709744,1440
-97.074271,32.709803,5480
-96.788295,32.709964,5206
-96.881302,32.709966,5706
-96.658667,32.710142,6153
-97.314226,32.710186,3651
-117.028887,32.710269,4167
-97.379546,32.710471,5973
-97.352871,32.710589,5754
-97.429799,32.710635,4185
-97.363311,32.710723,5922
-116.99009,32.711343,4489
-117.004255,32.711429,3708
-97.288264,32.711616,2723
-82.787834,32.711708,1748
-97.103197,32.71181,4311
-96.597,32.712237,6158
-97.270156,32.712247,3687
-91.901924,32.71231,3325
-96.865784,32.712403,4442
-114.674188,32.712483,3375
-117.165037,32.712525,7435
-117.061919,32.712638,4940
-80.894143,32.712895,2655
-117.106552,32.713183,4283
-97.12325,32.713226,4777
-96.820695,32.713229,6638
-117.094151,32.713271,4634
-114.648716,32.713379,2990
-90.556771,32.713429,1833
-97.089256,32.713844,7476
-97.182727,32.714243,3318
-97.007932,32.7143,7309
-96.846947,32.714592,5879
-117.162496,32.714757,6667
-97.163506,32.714796,5781
-97.138598,32.714797,3844
-117.153497,32.715204,4563
-97.111741,32.715301,3709
-96.989384,32.715423,2031
-96.900179,32.715466,9363
-94.989642,32.715497,8191
-117.131876,32.715621,6546
-116.855462,32.715658,2616
-97.237154,32.715814,3001
-117.144443,32.715865,1940
-96.703741,32.71601,5812
-114.621091,32.716315,2687
-96.983808,32.71647,5955
-117.076222,32.716634,4226
-96.793587,32.716693,2424
-114.639974,32.71675,4502
-117.036295,32.716834,3768
-103.1438,32.716848,6487
-102.652432,32.717252,5372
-102.699283,32.717434,8643
-113.972679,32.717473,1646
-117.137682,32.717504,2875
-97.071007,32.717527,3944
-93.828933,32.717691,1091
-117.237885,32.71777,5029
-97.624325,32.71811,6557
-114.659266,32.718257,3869
-96.769265,32.718596,3077
-116.989998,32.719059,3676
-114.629396,32.719254,3560
-117.003248,32.719736,4185
-97.467918,32.720429,2202
-97.303515,32.720974,3559
-117.160962,32.721594,4463
-103.118456,32.721781,6244
-97.405908,32.721946,3546
-97.053056,32.722578,5810
-117.16842,32.722743,2725
-96.834208,32.722801,5940
-97.264875,32.722864,2799
-97.278659,32.723094,4348
-97.337519,32.723188,3468
-111.607347,32.723189,1320
-96.802362,32.723272,3505
-117.251152,32.723425,5493
-97.315569,32.723452,3048
-97.417644,32.723474,3698
-96.611331,32.723557,8477
-97.690099,32.723626,6436
-96.289483,32.724053,4882
-97.005078,32.724309,4393
-116.978413,32.724351,3471
-97.070779,32.724407,4031
-96.711187,32.724459,4039
-117.032046,32.724495,3507
-116.962607,32.724499,3509
-96.84704,32.724656,4428
-117.129425,32.72476,3866
-117.056406,32.724791,5062
-117.162601,32.724822,1948
-97.232104,32.724836,2105
-96.884537,32.724868,3752
-117.146281,32.724946,198
-79.932346,32.724981,5942
-117.212046,32.725118,2
-97.059344,32.725219,4505
-83.866208,32.725236,5851
-112.9041,32.725336,0
-117.020577,32.72534,4488
-114.646243,32.72547,3376
-117.008565,32.725476,4701
-97.115666,32.725715,5760
-117.093328,32.726255,6065
-96.816998,32.726264,5297
-96.863838,32.726384,2570
-96.622701,32.726549,5548
-96.873839,32.726559,5328
-97.156371,32.726906,3978
-97.394146,32.726939,3557
-97.246458,32.727133,2800
-97.437415,32.727219,3176
-96.647346,32.727246,9352
-83.691352,32.727285,8575
-96.67245,32.727563,6059
-117.193144,32.727795,144
-97.508233,32.727837,5581
-117.042858,32.727926,6277
-101.962336,32.727984,3839
-97.023516,32.72813,3852
-117.076533,32.728145,4652
-97.328625,32.728192,2598
-97.086843,32.728368,6676
-97.931011,32.728372,7178
-80.33886,32.728437,4514
-96.693494,32.728553,4975
-96.585263,32.72856,7635
-97.140519,32.728604,3839
-96.457336,32.729049,10759
-117.224482,32.729262,7225
-96.888458,32.72941,6248
-117.120076,32.729453,5673
-117.163722,32.729457,2821
-117.106808,32.729554,6264
-96.779134,32.72973,1237
-97.352599,32.730038,1153
-103.193436,32.730089,3263
-101.93848,32.730297,4001
-97.384147,32.730514,3581
-97.469752,32.730911,4502
-97.220314,32.730975,2801
-79.96016,32.731228,5899
-101.931025,32.731585,1835
-97.279667,32.731755,5851
-97.111256,32.731785,4112
-97.07107,32.731901,4815
-97.458451,32.731985,5523
-97.476737,32.732088,3143
-96.541322,32.73284,9583
-117.235605,32.733172,2947
-96.908967,32.733312,5378
-97.339088,32.733816,2025
-103.136,32.733831,3743
-96.860634,32.734157,7085
-117.083502,32.734304,4300
-94.948682,32.734322,4347
-82.696053,32.734382,5443
-117.010473,32.734456,2957
-97.041521,32.734554,6606
-100.878123,32.734949,4849
-117.163974,32.735724,3536
-117.097413,32.735878,4450
-97.009806,32.735958,4455
-110.638881,32.73596,1997
-96.806134,32.735967,3849
-117.129047,32.735991,3665
-117.244683,32.736039,2060
-85.815863,32.736042,2950
-117.024686,32.736063,4630
-116.964701,32.736267,4725
-83.137968,32.736482,1924
-96.842802,32.73658,2878
-92.251697,32.737195,4612
-96.990547,32.737217,3731
-96.92409,32.737353,3046
-117.172535,32.737369,2237
-79.937941,32.737495,4599
-96.999419,32.737594,2855
-97.310432,32.737812,3012
-117.040339,32.738097,3618
-103.151485,32.738129,3635
-96.887618,32.738152,4269
-96.691826,32.738156,4186
-96.831728,32.738215,4322
-97.262983,32.738369,3674
-96.794641,32.739397,2713
-84.039319,32.739469,3651
-97.394136,32.739471,2626
-97.244055,32.739876,4504
-96.703225,32.739882,3543
-97.424251,32.739983,6173
-96.850863,32.740034,4713
-116.981415,32.74014,5776
-80.078213,32.740256,11091
-117.197515,32.74027,3435
-117.069304,32.740272,3200
-90.350246,32.740352,6008
-97.190309,32.74052,2935
-97.376391,32.740598,3179
-96.007751,32.740771,4880
-117.107687,32.741059,5504
-96.671783,32.741296,6448
-96.618233,32.741296,3172
-117.251705,32.741407,4948
-97.21555,32.741649,5053
-97.106031,32.741733,2149
-96.648696,32.741777,9442
-116.998837,32.741879,5357
-89.537718,32.742454,5990
-117.035273,32.742597,3523
-81.67105,32.743244,3472
-117.222228,32.74358,5148
-97.276464,32.743886,4328
-117.123847,32.743994,3934
-96.883805,32.744181,7486
-82.247523,32.744223,1742
-91.795088,32.74444,3004
-96.86614,32.744471,6008
-97.151214,32.744488,7326
-117.16263,32.744548,4732
-117.206995,32.744887,1920
-117.133834,32.744914,3084
-117.089326,32.744949,3945
-117.142818,32.745192,4280
-117.174563,32.745228,4208
-97.78957,32.745263,6392
-96.818091,32.74528,3205
-117.150034,32.745381,3754
-117.067393,32.745421,6900
-117.096191,32.745473,6148
-96.692248,32.745606,3424
-117.084393,32.745747,4228
-117.234535,32.746081,6590
-101.426185,32.746089,641
-101.955796,32.746345,4158
-117.009567,32.746359,4771
-96.831402,32.746522,3723
-96.843046,32.746732,1709
-79.92656,32.746839,3311
-117.104377,32.746865,5254
-96.297862,32.746911,3890
-97.13777,32.747392,6098
-117.247749,32.747604,3227
-117.115642,32.747698,4573
-97.455406,32.748126,4535
-115.528518,32.748168,10460
-97.125499,32.748366,2960
-80.214421,32.748372,7077
-97.029146,32.748581,4462
-117.044378,32.748687,3749
-117.055123,32.748807,3717
-96.558622,32.748833,9322
-96.754141,32.749052,1860
-116.940798,32.749271,6386
-98.896828,32.749418,3139
-97.396528,32.749576,3344
-97.103806,32.749586,3429
-96.805334,32.749612,1155
-97.468451,32.749714,4726
-81.601435,32.750005,4794
-117.199592,32.750433,2569
-117.219225,32.750499,5032
-96.274951,32.750557,7306
-96.406948,32.750861,5075
-117.244438,32.750984,4040
-97.113538,32.751013,5658
-116.919723,32.751199,6147
-87.710781,32.751221,2093
-97.31326,32.751349,2620
-117.141809,32.75135,5178
-117.132003,32.751474,6197
-96.846049,32.751742,2237
-97.208488,32.751866,5065
-97.009451,32.751873,3550
-117.112584,32.751971,3796
-117.162427,32.752161,3669
-97.492683,32.752197,6058
-117.120758,32.752302,5651
-97.512094,32.752312,4580
-117.104507,32.752354,4859
-97.091366,32.752424,2079
-117.150763,32.752465,3108
-117.173463,32.752469,1801
-117.096534,32.752494,6589
-117.185491,32.752611,3029
-116.977281,32.752638,5053
-111.673328,32.752665,7966
-97.168859,32.752706,4943
-96.984124,32.752718,5129
-97.249117,32.752827,4931
-117.089622,32.753013,5369
-97.356563,32.753126,1316
-97.335377,32.753143,4539
-79.972845,32.753392,4315
-96.767739,32.753473,1082
-96.589688,32.753701,5319
-96.905305,32.753731,4694
-96.953282,32.753892,2430
-96.969189,32.754012,2579
-117.08422,32.754014,5689
-97.815377,32.754108,5642
-96.734812,32.754181,3185
-97.226588,32.7542,2405
-117.072803,32.754207,5180
-97.75865,32.75426,4178
-96.644524,32.754291,3550
-96.86457,32.754365,4974
-117.229452,32.754399,2503
-97.191332,32.754611,4423
-108.102568,32.754633,3060
-117.024251,32.754766,4729
-98.890751,32.754931,2342
-99.897733,32.755166,2649
-96.829226,32.755191,3970
-97.02328,32.755303,3008
-116.99294,32.755426,2352
-114.611979,32.755506,3052
-96.69112,32.755578,5684
-96.627761,32.75566,4914
-96.576522,32.755993,7795
-96.656243,32.756103,7184
-96.606357,32.756257,3837
-96.816744,32.756265,5741
-83.68624,32.756479,2114
-111.554141,32.756675,4096
-79.991477,32.756777,3821
-86.552043,32.757253,5101
-117.093456,32.757399,2821
-96.756063,32.75745,1956
-98.917471,32.757457,4149
-116.948826,32.758171,5622
-117.109267,32.758234,5259
-117.132114,32.75827,5660
-97.416621,32.758392,2472
-97.370075,32.758636,4782
-117.1201,32.758749,4772
-109.698919,32.758967,4449
-117.141525,32.759261,4733
-96.675661,32.759286,7979
-88.806325,32.759597,5041
-96.844962,32.759679,3107
-117.150085,32.759862,2722
-97.702282,32.759897,7148
-83.420865,32.759926,5072
-96.745371,32.76015,1724
-96.868094,32.760171,3456
-88.55836,32.760312,5415
-117.029721,32.760467,4795
-117.058786,32.76061,5272
-96.777955,32.761393,1146
-117.011968,32.761458,4243
-117.083652,32.761724,5370
-117.041638,32.762471,7605
-117.119276,32.762958,5319
-96.762535,32.762963,3048
-117.093015,32.763029,2559
-117.132833,32.763529,3098
-117.180722,32.763599,2221
-97.227784,32.763665,5327
-115.55849,32.763773,5937
-83.741288,32.764153,4453
-79.838435,32.764222,1791
-89.106977,32.764616,2913
-94.353812,32.764691,2256
-96.200472,32.76492,6879
-81.214415,32.765071,6590
-97.249246,32.765286,1900
-117.073857,32.765529,4638
-108.275121,32.765882,4280
-97.090596,32.766375,4183
-97.464395,32.766612,6855
-97.10813,32.76672,2894
-94.752282,32.76697,8459
-96.657375,32.767032,5731
-91.928451,32.767383,3718
-117.103912,32.767804,3354
-117.188432,32.767968,3688
-97.076764,32.768016,3942
-97.134207,32.7681,4400
-97.025212,32.768267,6114
-117.119504,32.768627,2939
-97.388779,32.768643,4847
-96.63866,32.769067,4120
-97.195956,32.769092,6634
-97.330242,32.769242,1896
-97.788801,32.769328,4702
-97.298518,32.769477,4769
-97.227181,32.769527,3824
-116.991346,32.769646,3879
-117.011098,32.769844,3186
-96.447399,32.770151,5424
-97.101858,32.770405,3369
-96.751327,32.770619,1559
-96.769261,32.770707,2568
-117.049075,32.770788,4022
-96.692734,32.770839,4933
-117.063613,32.770987,7316
-117.037994,32.77106,2577
-116.950525,32.771319,2508
-95.597017,32.771702,4448
-97.119411,32.771708,2396
-96.841957,32.77173,2375
-97.067943,32.771914,3459
-111.616046,32.771986,2571
-103.133865,32.772147,2565
-96.910782,32.772318,3010
-97.045663,32.772686,3797
-96.711291,32.772749,9859
-116.900378,32.772754,2492
-117.172004,32.772935,4805
-117.196368,32.773347,3882
-96.741678,32.773691,3033
-87.540054,32.77388,1590
-79.93035,32.773935,1363
-117.08128,32.77442,3068
-117.142017,32.774553,7944
-97.269847,32.774652,1966
-86.874586,32.774685,2902
-79.939038,32.77522,2767
-92.402324,32.775961,3717
-96.473679,32.776107,6395
-116.970247,32.776273,4075
-97.359431,32.776292,5901
-97.397621,32.776458,7885
-116.920336,32.776492,5765
-117.037411,32.776833,4328
-96.786663,32.77695,5518
-111.266186,32.777169,4154
-83.787938,32.777269,4798
-79.977586,32.777333,3160
-96.607482,32.77736,6033
-117.247009,32.777508,5607
-115.555037,32.777628,4797
-108.164666,32.77773,3074
-103.160023,32.777914,2321
-97.157704,32.778042,4019
-97.090748,32.778575,3319
-117.177477,32.778645,3861
-97.415929,32.778889,3759
-96.593526,32.77908,7804
-80.006583,32.779259,2664
-89.879965,32.779435,1975
-97.30952,32.779504,4849
-97.065225,32.77956,3783
-117.197156,32.779975,2775
-117.025011,32.780019,4690
-96.799114,32.780263,2474
-97.350334,32.780295,2009
-91.900968,32.78032,4491
-79.943609,32.780622,1975
-85.17399,32.780899,4852
-108.255985,32.781284,5891
-79.732885,32.781364,0
-79.93603,32.782197,3361
-89.243477,32.782464,3885
-96.801158,32.782528,1195
-89.114788,32.782718,3824
-96.837451,32.782748,3178
-116.942641,32.783229,7626
-97.497027,32.78362,5931
-117.165761,32.783642,6188
-96.616048,32.783729,4661
-116.967258,32.783738,5220
-116.958814,32.784093,3179
-86.737575,32.78419,3261
-80.035475,32.784343,4498
-115.574094,32.784376,4870
-97.074183,32.784391,3899
-91.925987,32.784608,3559
-96.690854,32.784629,7336
-97.109171,32.784652,4575
-96.849913,32.784766,4549
-79.864132,32.784925,4859
-117.010317,32.785057,6193
-83.707861,32.785092,6119
-96.825128,32.785113,11780
-117.109621,32.785287,4533
-117.072883,32.785349,3652
-96.865451,32.785475,4820
-92.565577,32.785741,2952
-115.584363,32.785936,3821
-117.031676,32.785984,4351
-79.94679,32.786572,1256
-96.747699,32.786598,5308
-96.708386,32.78661,4605
-96.879786,32.786911,2798
-115.560008,32.786921,6310
-83.658169,32.787185,1837
-117.091028,32.787412,3179
-96.901554,32.78745,5729
-93.061234,32.787704,3567
-96.647567,32.788011,5503
-79.988229,32.788022,2847
-97.282758,32.788038,5044
-117.19605,32.788119,3679
-79.939068,32.788125,3504
-97.300139,32.788196,5882
-79.931061,32.788454,1576
-97.363867,32.788472,7514
-108.276041,32.788908,6777
-116.994891,32.78898,4769
-117.141632,32.788999,4428
-79.786348,32.789079,1873
-94.586456,32.789469,3037
-117.175657,32.789624,6864
-117.128095,32.789713,4488
-91.949814,32.789882,2577
-117.240397,32.789904,3703
-115.544033,32.78991,4580
-96.784583,32.789932,2279
-116.97948,32.79001,2419
-116.968806,32.790151,3450
-117.235045,32.790646,3849
-116.95871,32.790888,4673
-96.96899,32.790915,7438
-116.937614,32.791121,4024
-79.944779,32.791276,2249
-116.949425,32.791363,7102
-85.219691,32.79142,4708
-79.952034,32.791638,2525
-116.92756,32.791865,5937
-96.795726,32.791867,75
-85.647847,32.791899,1705
-117.052922,32.791916,6996
-95.386138,32.792201,3491
-117.155012,32.792927,5206
-96.572632,32.793032,6579
-96.80828,32.793179,4135
-80.008344,32.793465,5271
-95.444139,32.793716,2361
-97.261608,32.794342,3907
-115.675611,32.794432,3685
-96.768087,32.794499,3328
-117.249429,32.79477,2797
-83.69434,32.794779,4340
-97.384717,32.794882,7491
-96.756272,32.794975,3727
-116.907595,32.795296,2536
-97.058978,32.795371,3625
-79.936113,32.795547,1413
-96.800406,32.795863,1394
-117.241777,32.796218,3048
-117.072875,32.796649,3446
-105.975991,32.797126,2132
-116.95924,32.797202,3550
-97.189222,32.79725,8129
-96.789209,32.797313,3696
-98.111418,32.797378,5908
-117.013275,32.79739,6101
-117.086825,32.797479,3775
-94.482905,32.797483,2957
-117.162508,32.797498,3361
-96.640842,32.797516,5976
-93.988594,32.797526,3383
-96.950212,32.79766,6509
-109.132299,32.79775,2588
-116.941909,32.797801,6239
-117.234245,32.797866,2819
-98.090644,32.797897,3272
-96.984329,32.797979,5020
-91.181881,32.797994,2469
-84.775737,32.798038,3335
-79.960036,32.798188,3999
-83.652951,32.798271,3260
-96.797315,32.798301,3164
-98.105037,32.798353,3003
-117.032009,32.798543,4894
-96.722223,32.798563,2766
-98.12045,32.798693,2426
-96.748332,32.798728,2572
-115.560838,32.799038,6232
-103.133658,32.799061,1489
-89.011788,32.799077,6031
-117.203189,32.799111,5318
-80.027205,32.799182,2547
-80.048228,32.799737,3193
-117.253165,32.79974,2584
-79.944854,32.799926,3526
-97.356601,32.800033,4690
-97.023589,32.8002,2092
-117.121179,32.800203,5589
-96.762264,32.800367,2828
-96.705419,32.800374,5784
-116.98887,32.800447,5788
-96.773196,32.800611,2463
-96.656472,32.800837,4745
-79.862129,32.800963,2229
-97.423329,32.801005,2286
-115.574115,32.801283,5444
-96.61776,32.801307,6087
-115.380052,32.801637,1368
-116.970285,32.801727,3337
-96.933516,32.801877,7996
-96.803145,32.801905,3575
-117.144908,32.802071,5014
-117.194851,32.802176,3537
-97.33019,32.802195,4771
-97.28223,32.802281,3808
-117.133083,32.802292,4164
-79.999418,32.802449,3894
-83.609375,32.802479,2070
-96.744622,32.802544,1477
-97.340109,32.80261,5449
-116.956408,32.802725,4919
-117.18219,32.802858,2691
-96.604292,32.80291,5302
-97.296478,32.802999,2711
-96.77666,32.803139,3111
-117.238419,32.803149,4487
-79.876433,32.803294,5227
-97.402461,32.803297,4686
-117.225606,32.803489,5724
-117.099445,32.803571,4136
-96.688681,32.803587,3961
-116.944779,32.803939,5444
-97.233304,32.804285,4060
-117.108376,32.804329,4427
-79.750834,32.804364,2260
-94.201455,32.804509,2296
-117.255033,32.804854,3334
-96.968501,32.805278,3938
-116.922823,32.805357,7452
-84.605869,32.80607,2773
-96.734401,32.806086,3133
-96.752936,32.806289,2605
-83.667499,32.806699,4171
-96.763047,32.806773,3756
-117.060814,32.807115,5750
-79.952411,32.807165,1371
-117.241934,32.807562,2522
-83.70475,32.807797,2952
-97.000319,32.808044,3461
-79.958395,32.808342,1347
-97.267243,32.808383,4223
-96.813559,32.808507,5537
-117.160389,32.808535,6626
-97.380247,32.808574,9707
-117.013969,32.80863,4773
-96.784411,32.808689,6355
-79.835379,32.808705,8185
-84.244007,32.809181,1367
-111.613699,32.8093,3519
-117.259607,32.809569,3805
-96.67458,32.809687,6950
-96.806676,32.809695,2145
-96.706958,32.809847,2984
-96.984313,32.810339,4297
-117.186884,32.810439,4193
-96.936593,32.810548,2416
-96.796322,32.810615,4048
-96.827331,32.810756,4830
-96.955718,32.810918,1393
-96.691095,32.811136,4060
-83.650479,32.811367,2184
-111.526384,32.811602,7944
-97.438616,32.811729,4657
-117.040641,32.811845,4715
-96.779706,32.81225,4743
-96.969468,32.812494,4078
-116.990841,32.812674,5843
-96.638918,32.812954,5720
-116.944239,32.81325,6915
-80.020513,32.813282,6479
-116.927752,32.813901,4996
-116.956103,32.814033,6253
-96.820539,32.814177,2710
-80.07343,32.814408,8483
-96.76597,32.814947,3358
-108.499104,32.815041,2153
-117.173672,32.815114,6647
-96.802449,32.815159,3035
-96.737749,32.815532,4009
-109.719498,32.815549,4947
-96.91105,32.815573,2318
-115.37714,32.81579,6755
-97.312409,32.815857,870
-97.20034,32.816032,5975
-96.776304,32.816213,2204
-97.224505,32.816319,3836
-117.231967,32.816377,3094
-117.078046,32.816716,3369
-97.334649,32.816989,5950
-97.176023,32.816998,5424
-117.108403,32.817047,5087
-97.159681,32.817177,5431
-116.829997,32.817219,2748
-96.674172,32.817247,4374
-79.876244,32.817257,8776
-91.446346,32.817478,4136
-96.620983,32.817665,2412
-97.081829,32.817687,7387
-97.24976,32.81779,5360
-79.984511,32.817804,2101
-97.143322,32.817893,4677
-98.089705,32.818054,3188
-98.116609,32.818175,1747
-96.757382,32.818243,2284
-115.574456,32.818244,6043
-80.003263,32.818308,3503
-117.211423,32.818635,6599
-109.759033,32.818898,3609
-83.643343,32.818902,1401
-96.827541,32.819003,3451
-117.271179,32.81912,3395
-96.605428,32.819195,4467
-80.042572,32.819199,4935
-96.809415,32.819222,3465
-91.19048,32.819278,2727
-96.930047,32.819651,1929
-80.136509,32.820076,5264
-96.652733,32.820424,5063
-97.281054,32.82048,6716
-79.949069,32.82067,2138
-96.970255,32.82071,3618
-97.053904,32.820775,3115
-96.776009,32.820904,1602
-116.867593,32.820958,4955
-116.768447,32.821197,5239
-97.478261,32.82158,2027
-96.710348,32.821827,6265
-116.955928,32.821896,2784
-96.789483,32.822046,2758
-96.95572,32.822515,4932
-117.247618,32.822588,5392
-86.632699,32.823048,5219
-89.625296,32.823094,3374
-96.982398,32.823153,4617
-117.195919,32.823816,6021
-81.931757,32.823879,6207
-83.681482,32.823976,3428
-96.946517,32.824145,1943
-96.823158,32.824571,5987
-117.263817,32.824765,2884
-117.094188,32.82483,4258
-96.637912,32.824955,3604
-117.174095,32.825127,7627
-96.929388,32.825224,3898
-97.618146,32.825365,10214
-83.6654,32.825926,2365
-97.004981,32.826144,4137
-96.938572,32.826333,4500
-97.429436,32.826378,2158
-116.928802,32.82638,4081
-83.712726,32.826466,6034
-97.115861,32.826545,3683
-83.649156,32.827093,3195
-97.016729,32.827188,3909
-106.079087,32.827376,3113
-117.148304,32.827487,2633
-83.790375,32.828226,6013
-97.143043,32.82877,5600
-96.605448,32.828795,4600
-96.684046,32.828899,5221
-97.07749,32.828933,5381
-96.812293,32.829323,4252
-96.666447,32.829544,7824
-109.648168,32.830041,4911
-97.174559,32.830096,5612
-109.715125,32.830125,3409
-97.242427,32.830131,4092
-97.265383,32.830143,6616
-97.191737,32.830143,2497
-116.899776,32.830205,5486
-96.775487,32.830258,4080
-97.122497,32.830265,5529
-97.092231,32.83047,5020
-97.000815,32.830634,4881
-96.986451,32.830647,3695
-104.416957,32.830686,4917
-96.765648,32.830868,3409
-96.968809,32.83088,3169
-117.221398,32.831176,5271
-117.186224,32.831193,4042
-96.787423,32.831348,2265
-97.224251,32.831533,3447
-116.994766,32.831677,4067
-96.742304,32.831725,6525
-79.865508,32.831773,1679
-116.771424,32.831796,6801
-104.411315,32.83183,6556
-97.161028,32.831889,4349
-83.544279,32.831956,4420
-117.019164,32.831989,7339
-79.812135,32.832002,2920
-83.638147,32.832061,3233
-117.107506,32.832099,3659
-96.852558,32.832267,7200
-96.757318,32.832512,2875
-117.276666,32.832947,4009
-96.949857,32.833038,2595
-80.041202,32.833039,2884
-96.926843,32.833172,4666
-79.966731,32.833666,2216
-96.795121,32.833719,2047
-96.644226,32.833992,6183
-96.841367,32.834627,10
-116.919338,32.834718,7135
-79.837655,32.835274,6364
-83.657006,32.83539,997
-117.088519,32.835413,6442
-116.949538,32.835508,8666
-117.206249,32.835544,6241
-85.175074,32.835666,3411
-116.974502,32.835685,3102
-91.881378,32.836254,5445
-80.749031,32.836603,5955
-117.184741,32.838232,5605
-83.6905,32.838356,4305
-97.515311,32.838862,4468
-96.579,32.838948,5097
-84.988393,32.838962,5167
-96.627409,32.839759,4152
-96.675684,32.84006,2969
-83.674604,32.840113,2851
-94.992516,32.840225,3591
-96.696467,32.840355,3933
-83.636426,32.840487,1315
-116.635776,32.840543,3156
-88.235446,32.840685,1850
-96.658355,32.840731,1947
-117.258251,32.840801,3446
-97.20278,32.841344,6271
-97.119595,32.841922,4365
-97.412866,32.842062,13123
-117.014804,32.842117,3388
-96.93012,32.842252,2275
-97.96996,32.842372,6475
-96.95585,32.842466,4136
-83.193871,32.842544,3319
-96.766321,32.843129,2363
-117.275556,32.843141,3022
-92.887972,32.843557,3421
-96.828818,32.843829,5919
-96.808108,32.843874,4346
-85.246649,32.844064,3257
-97.221602,32.844104,4500
-96.613795,32.844186,4536
-116.896761,32.844331,4374
-97.149366,32.844476,4283
-96.781678,32.844557,5215
-89.443846,32.844699,3297
-80.017209,32.844711,4047
-96.968529,32.844763,6671
-96.946111,32.84496,3118
-97.091656,32.845387,4425
-97.174958,32.845547,4016
-83.657731,32.845553,2164
-96.816512,32.845557,1854
-96.982887,32.845649,5462
-83.645469,32.846066,1657
-96.561511,32.846109,3287
-96.790446,32.846328,3965
-97.076243,32.846389,4232
-85.202059,32.846593,995
-117.225516,32.846649,2997
-97.144,32.846695,3433
-116.762724,32.846866,2995
-80.075356,32.84696,8442
-116.53386,32.847355,2122
-97.255193,32.847403,3648
-116.934026,32.847631,6944
-100.441192,32.847694,2189
-117.00367,32.847773,1860
-83.611984,32.847901,1931
-116.910209,32.848086,2792
-96.764574,32.848173,1860
-97.119778,32.848441,5725
-115.571169,32.848558,12047
-86.153482,32.848615,3656
-97.001377,32.848664,6571
-116.990792,32.848832,3912
-96.673515,32.848966,6128
-90.41723,32.849153,4563
-96.744262,32.84929,5081
-104.415101,32.849337,6551
-96.646518,32.84936,5348
-97.013947,32.84951,4542
-85.742636,32.849573,4703
-79.988009,32.849604,2762
-116.976153,32.849755,3059
-96.582775,32.849763,4076
-96.75641,32.850023,1786
-96.055246,32.850044,2653
-117.194837,32.85064,3254
-79.854988,32.850647,6320
-79.965447,32.851125,2542
-97.228839,32.851973,5299
-97.279447,32.852012,8748
-117.211435,32.852453,3794
-109.762548,32.852464,3569
-93.687811,32.852633,6273
-96.657931,32.852869,5734
-97.374883,32.852945,6556
-97.204184,32.853046,4798
-83.692769,32.853427,2341
-96.605743,32.853483,5577
-96.76478,32.853506,2049
-96.938029,32.853581,1619
-96.638758,32.853602,3179
-116.963487,32.854027,6365
-97.302465,32.854042,4557
-96.707863,32.854102,4324
-96.957841,32.854477,3911
-97.324874,32.85505,7381
-96.444301,32.855712,6592
-97.389763,32.855722,11631
-96.687195,32.855903,7169
-97.116323,32.855929,4201
-97.249976,32.855952,4538
-96.781723,32.855991,2942
-86.563229,32.856167,2807
-79.97496,32.856342,1244
-83.653862,32.856361,2167
-96.762151,32.856532,3202
-79.912175,32.856904,6249
-97.147693,32.85693,3753
-96.989933,32.857179,4385
-96.799944,32.85726,6569
-117.196345,32.857304,3462
-97.078303,32.857367,3773
-79.999781,32.857657,3306
-97.070212,32.857786,5258
-96.83675,32.858002,4138
-96.815451,32.858137,1957
-97.091254,32.858187,4107
-83.606037,32.858375,2240
-116.977238,32.858416,4163
-81.071749,32.858523,7228
-83.676391,32.858549,3625
-96.631556,32.858577,6536
-117.24095,32.858597,2225
-117.00138,32.85871,6143
-96.546431,32.858789,3830
-96.981861,32.858819,4472
-96.563856,32.858927,4031
-117.233283,32.859016,3141
