50 129247 2.0655993E7 23.77835181416841 90.40036450317349 23.875 90.375 129759 2217763.0 23.625 90.625 23.625 90.625
51 138048 1.3184274E7 19.469950374210974 -99.125 19.375 -99.125 138049 3043190.0 19.375 -98.875 19.375 -98.875
52 131808 1.5093939E7 22.55848159483088 88.375 22.625 88.375 131807 1957265.0 22.625 88.125 22.625 88.125
53 112517 2.5510238E7 31.225419966681613 121.43175148934321 31.125 121.375 111861 1711846.0 31.375 121.125 31.375 121.125
54 89021 3901456.0 40.625 -73.875 40.625 -73.875 89020 1707591.0 40.625 -74.125 40.625 -74.125
55 113758 6251380.0 30.625 104.125 30.625 104.125 113757 2262102.0 30.625 103.875 30.625 103.875
56 96815 1.8103966E7 37.504206730171724 126.99586368257651 37.625 127.125 97420 1739707.0 37.375 126.625 37.375 126.625
57 45325 7773999.0 55.625 37.64686709182752 55.625 37.625 44703 7022476.0 55.875 37.60775732804213 55.875 37.625
58 101639 2.248154E7 35.71111310657544 139.66920230998412 35.625 139.625 101066 1587464.0 35.875 139.375 35.875 139.375
59 88354 3751878.0 40.875 -73.875 40.875 -73.875 88353 1568639.0 40.875 -74.125 40.875 -74.125
60 96815 1.9843673E7 37.492879096778104 126.96334983573857 37.625 127.125 96813 1422715.0 37.625 126.625 37.625 126.625
61 146835 1.2756165E7 14.625 121.05615842418156 14.625 121.125 147218 3246585.0 14.375 121.125 14.375 121.125
62 146835 1.600275E7 14.574280826732906 121.07012477542922 14.625 121.125 147217 3739635.0 14.375 120.875 14.375 120.875
63 129247 2.2873756E7 23.76348333435051 90.4221444108261 23.875 90.375 128725 2790853.0 24.125 90.375 24.125 90.375
64 36155 860779.0 59.375 18.125 59.375 18.125 36154 657858.0 59.375 17.875 59.375 17.875
65 149042 6658185.0 13.125 77.625 13.125 77.625 149041 3833335.0 13.125 77.375 13.125 77.375
66 127046 1.004439E7 24.875 67.125 24.875 67.125 127045 1611797.0 24.875 66.875 24.875 66.875
67 118570 2.1646653E7 28.625 77.2428411738757 28.625 77.125 119162 2660807.0 28.375 77.125 28.375 77.125
68 118570 2.430746E7 28.597633843684203 77.22994173393683 28.625 77.125 119163 2104375.0 28.375 77.375 28.375 77.375
69 113799 4775953.0 30.625 114.375 30.625 114.375 113798 2349822.0 30.625 114.125 30.625 114.125
70 104003 3685912.0 34.625 135.625 34.625 135.625 104002 2298008.0 34.625 135.375 34.625 135.375
71 129247 2.5664609E7 23.802795831606083 90.41701777436002 23.875 90.375 129246 1382463.0 23.875 90.125 23.875 90.125
72 101639 2.4069004E7 35.72192221788654 139.64979828413342 35.625 139.625 102230 2848629.0 35.375 139.625 35.375 139.625
73 101639 2.6917633E7 35.685208265711914 139.64717394077707 35.625 139.625 102229 2114048.0 35.375 139.375 35.375 139.375
74 201534 1.4872401E7 -23.625 -46.62376714593696 -23.625 -46.625 201209 3017031.0 -23.375 -46.625 -23.375 -46.625
75 131808 1.7051204E7 22.566117075955457 88.34630312616048 22.625 88.375 131290 2297668.0 22.875 88.375 22.875 88.375
76 91332 1.9787E7 39.91618695355537 116.3704015894274 39.875 116.375 90708 1195773.0 40.125 116.625 40.125 116.625
77 45325 1.4796475E7 55.74365116522685 37.628305415647986 55.625 37.625 45327 359306.0 55.625 38.125 55.625 38.125
78 200527 5218478.0 -22.875 -43.375 -22.875 -43.375 200528 2901863.0 -22.875 -43.125 -22.875 -43.125
79 101639 2.9031681E7 35.6626193166355 139.62735460013496 35.625 139.625 101641 1703326.0 35.625 140.125 35.625 140.125
80 118570 2.6411835E7 28.5798953906459 77.24149931744614 28.625 77.125 117978 2219448.0 28.875 77.125 28.875 77.125
81 114752 1.5556884E7 30.125 31.25331401519739 30.125 31.375 115378 2579717.0 29.875 31.375 29.875 31.375
82 114752 1.8136601E7 30.089440456621393 31.270622407418017 30.125 31.375 115377 2307447.0 29.875 31.125 29.875 31.125
83 138858 1.9628524E7 19.180179441918302 72.90180435879947 19.125 72.875 139338 1761673.0 18.875 72.875 18.875 72.875
84 130876 1.2689356E7 23.125 113.26257455461096 23.125 113.375 130877 2006149.0 23.125 113.625 23.125 113.625
85 152365 8332482.0 10.875 106.625 10.875 106.625 152366 2496348.0 10.875 106.875 10.875 106.875
86 147950 5127867.0 13.875 100.625 13.875 100.625 148326 4556548.0 13.625 100.625 13.625 100.625
87 177700 2.3065669E7 -6.2424976108431975 106.77756329655992 -6.375 106.875 177701 2609545.0 -6.375 107.125 -6.375 107.125
88 177700 2.5675214E7 -6.2559647214624965 106.81287562978054 -6.375 106.875 177334 2491323.0 -6.125 107.125 -6.125 107.125
89 118570 2.8631283E7 28.602771394317188 77.23246848997302 28.625 77.125 117979 1465251.0 28.875 77.375 28.875 77.375
90 131911 1.8306691E7 22.543100900921964 114.05475422210382 22.625 114.125 131392 3344814.0 22.875 113.875 22.875 113.875
91 131911 2.1651505E7 22.59437404582268 114.02698504676695 22.625 114.125 131393 1863556.0 22.875 114.125 22.875 114.125
92 131808 1.9348872E7 22.602796754766892 88.3497108642819 22.625 88.375 131809 1073832.0 22.625 88.625 22.625 88.625
93 177700 2.8166537E7 -6.244380925315739 106.84048295056648 -6.375 106.875 178064 2483039.0 -6.625 106.875 -6.625 106.875
94 45325 1.5155781E7 55.74083824020682 37.64008081305741 55.625 37.625 44701 325693.0 55.875 37.125 55.875 37.125
95 111674 3040792.0 31.375 74.375 31.375 74.375 111673 2669961.0 31.375 74.125 31.375 74.125
96 89021 5609047.0 40.625 -73.95110878461172 40.625 -73.875 89022 957858.0 40.625 -73.625 40.625 -73.625
97 89021 6566905.0 40.625 -73.90354209859896 40.625 -73.875 88354 5320517.0 40.875 -73.94870707583492 40.875 -73.875
98 91332 2.0982773E7 39.92808685844336 116.38491072533644 39.875 116.375 90706 929907.0 40.125 116.125 40.125 116.125
99 101381 2509605.0 35.625 51.375 35.625 51.375 101382 2244021.0 35.625 51.625 35.625 51.625
100 152365 1.082883E7 10.875 106.6826319879433 10.875 106.625 152764 2290869.0 10.625 106.625 10.625 106.625
101 146835 1.9742385E7 14.536532725149469 121.0331639199114 14.625 121.125 146448 2005023.0 14.875 121.125 14.875 121.125
102 130876 1.4695505E7 23.125 113.31205087031715 23.125 113.375 131390 2370175.0 22.875 113.375 22.875 113.375
103 130876 1.706568E7 23.090278632319368 113.32079358982472 23.125 113.375 131389 2567601.0 22.875 113.125 22.875 113.125
104 109945 4272042.0 32.125 118.875 32.125 118.875 109944 1666255.0 32.125 118.625 32.125 118.625
105 114752 2.0444048E7 30.065237324819428 31.254186524116946 30.125 31.375 114112 2124067.0 30.375 31.125 30.375 31.125
106 114752 2.2568115E7 30.094391584099956 31.24202774024326 30.125 31.375 114113 1771850.0 30.375 31.375 30.375 31.375
107 181340 6099012.0 -8.875 13.375 -8.875 13.375 181339 2899763.0 -8.875 13.125 -8.875 13.125
108 131808 2.0422704E7 22.603964208167536 88.36418565093045 22.625 88.375 132326 1886148.0 22.375 88.125 22.375 88.125
109 142210 4513173.0 17.375 78.375 17.375 78.375 142211 3115814.0 17.375 78.625 17.375 78.625
110 147950 9684415.0 13.757374206392436 100.625 13.875 100.625 148325 2935570.0 13.625 100.375 13.625 100.375
111 147950 1.2619985E7 13.726582272086695 100.56684680092727 13.875 100.625 147949 2172604.0 13.875 100.375 13.875 100.375
112 138048 1.6227464E7 19.452144016464928 -99.07811667306734 19.375 -99.125 138047 1437058.0 19.375 -99.375 19.375 -99.375
113 129247 2.7047072E7 23.80648641930631 90.40209180498354 23.875 90.375 129757 1015927.0 23.625 90.125 23.625 90.125
114 158848 7500565.0 6.625 3.375 6.625 3.375 159221 2246490.0 6.375 3.375 6.375 3.375
115 127046 1.1656187E7 24.875 67.0904304405034 24.875 67.125 126525 1619575.0 25.125 67.125 25.125 67.125
116 201534 1.7889432E7 -23.582837803346692 -46.62397506527876 -23.625 -46.625 201210 1663924.0 -23.375 -46.375 -23.375 -46.375
117 101381 4753626.0 35.625 51.49301627852086 35.625 51.375 101380 1778551.0 35.625 51.125 35.625 51.125
118 112517 2.7222084E7 31.234826226015613 121.4124615881723 31.125 121.375 113171 1537617.0 30.875 121.375 30.875 121.375
119 56276 5753943.0 51.625 -0.1327402139715322 51.625 -0.125 57018 4611263.0 51.375 -0.13352987565445737 51.375 -0.125
120 89703 2180723.0 40.375 -3.625 40.375 -3.625 89702 1428403.0 40.375 -3.875 40.375 -3.875
121 101639 3.0735007E7 35.66053446400711 139.65493397723972 35.625 139.625 101069 1027157.0 35.875 140.125 35.875 140.125
122 149052 5066694.0 13.125 80.125 13.125 80.125 149405 3062298.0 12.875 80.125 12.875 80.125
123 138048 1.7664522E7 19.44586813614317 -99.10226895751835 19.375 -99.125 137573 1327940.0 19.625 -98.875 19.625 -98.875
124 158848 9747055.0 6.567380288199872 3.375 6.625 3.375 158847 1822278.0 6.625 3.125 6.625 3.125
125 80961 1450606.0 43.625 -79.375 43.625 -79.375 80960 1406289.0 43.625 -79.625 43.625 -79.625
126 112151 3170237.0 31.125 29.875 31.125 29.875 112152 1815140.0 31.125 30.125 31.125 30.125
127 44597 674716.0 55.875 -4.375 55.875 -4.375 44598 648596.0 55.875 -4.125 55.875 -4.125
128 149042 1.049152E7 13.125 77.53365634817453 13.125 77.625 149395 2022777.0 12.875 77.625 12.875 77.625
129 80731 2862735.0 43.875 125.375 43.875 125.375 80730 690709.0 43.875 125.125 43.875 125.125
130 131911 2.3515061E7 22.61661350251228 114.03475267935728 22.625 114.125 131912 1069970.0 22.625 114.375 22.625 114.375
131 213525 8259492.0 -34.625 -58.492206905703156 -34.625 -58.375 213523 1078171.0 -34.625 -58.875 -34.625 -58.875
132 138858 2.1390197E7 19.15504520014472 72.89959678141346 19.125 72.875 138384 1394364.0 19.375 73.125 19.375 73.125
133 146835 2.1747408E7 14.567738038022739 121.04163083481029 14.625 121.125 146447 1913224.0 14.875 120.875 14.875 120.875
134 126738 2858022.0 25.125 121.625 25.125 121.625 126737 2659209.0 25.125 121.375 25.125 121.375
135 95552 1959994.0 38.125 114.375 38.125 114.375 95553 1662626.0 38.125 114.625 38.125 114.625
136 103415 2286011.0 34.875 135.625 34.875 135.625 103414 1774782.0 34.875 135.375 34.875 135.375
137 104003 5983920.0 34.625 135.52899236620812 34.625 135.625 103415 4060793.0 34.875 135.51573673541105 34.875 135.625
138 131911 2.4585031E7 22.616978492929295 114.04956065034044 22.625 114.125 132429 853068.0 22.375 113.875 22.375 113.875
139 56276 1.0365206E7 51.51378023745983 -0.13309151791098026 51.625 -0.125 56274 450778.0 51.625 -0.625 51.625 -0.625
140 88463 1771010.0 40.875 29.125 40.875 29.125 88464 1367839.0 40.875 29.375 40.875 29.375
141 60173 1286104.0 50.375 30.625 50.375 30.625 60172 713131.0 50.375 30.375 50.375 30.375
142 111859 2937395.0 31.375 120.625 31.375 120.625 111860 1751529.0 31.375 120.875 31.375 120.875
143 34287 982722.0 60.125 30.375 60.125 30.375 34286 205312.0 60.125 30.125 60.125 30.125
144 99282 1883894.0 36.625 117.125 36.625 117.125 99281 1773725.0 36.625 116.875 36.625 116.875
145 57041 956828.0 51.375 6.875 51.375 6.875 57042 833153.0 51.375 7.125 51.375 7.125
146 50550 781322.0 53.625 10.125 53.625 10.125 50549 675833.0 53.625 9.875 53.625 9.875
147 93173 7638743.0 39.125 117.18301828258916 39.125 117.125 93172 477340.0 39.125 116.875 39.125 116.875
148 130876 1.9633281E7 23.06212492578291 113.29518809795469 23.125 113.375 131391 1797476.0 22.875 113.625 22.875 113.625
149 131911 2.5438099E7 22.608863731326778 114.04370674966711 22.625 114.125 130876 2.1430757E7 23.046430073608693 113.32285062888819 23.125 113.375
150 131911 4.6868856E7 22.808940685473527 113.7140957099529 22.625 114.125 130878 2538590.0 23.125 113.875 23.125 113.875
151 105905 2923078.0 33.625 -7.625 33.625 -7.625 105906 1408935.0 33.625 -7.375 33.625 -7.375
152 45325 1.5481474E7 55.74366068114703 37.62924475085512 55.625 37.625 44705 261628.0 55.875 38.125 55.875 38.125
153 49924 1830957.0 53.875 27.625 53.875 27.625 49923 280723.0 53.875 27.375 53.875 27.375
154 185258 3721878.0 -12.125 -76.875 -12.125 -76.875 185257 2924019.0 -12.125 -77.125 -12.125 -77.125
155 130713 3891633.0 23.125 72.625 23.125 72.625 131227 3237857.0 22.875 72.625 22.875 72.625
156 149052 8128992.0 13.03082171811708 80.125 13.125 80.125 149053 1952393.0 13.125 80.375 13.125 80.375
157 114468 3255007.0 30.375 120.125 30.375 120.125 114469 1585690.0 30.375 120.375 30.375 120.375
158 91061 1734138.0 39.875 32.625 39.875 32.625 91062 1424942.0 39.875 32.875 39.875 32.875
159 200527 8120341.0 -22.875 -43.285660679151285 -22.875 -43.375 200526 1371505.0 -22.875 -43.625 -22.875 -43.625
160 181340 8998775.0 -8.875 13.294440062675198 -8.875 13.375 181697 1853822.0 -9.125 13.375 -9.125 13.375
161 98901 2630817.0 36.625 3.125 36.625 3.125 98900 1165813.0 36.625 2.875 36.625 2.875
162 45251 780749.0 55.625 12.625 55.625 12.625 45250 461421.0 55.625 12.375 55.625 12.375
163 53357 767802.0 52.625 -1.875 52.625 -1.875 53356 727378.0 52.625 -2.125 52.625 -2.125
164 51226 939532.0 53.375 -2.125 53.375 -2.125 51225 593838.0 53.375 -2.375 53.375 -2.375
165 85708 1744953.0 41.875 -87.625 41.875 -87.625 85707 1132530.0 41.875 -87.875 41.875 -87.875
166 134953 4963212.0 21.125 72.625 21.125 72.625 134954 1560761.0 21.125 72.875 21.125 72.875
167 177700 3.0649576E7 -6.275216327625544 106.84327930833366 -6.375 106.875 177331 1799271.0 -6.125 106.375 -6.125 106.375
168 111215 2755800.0 31.625 120.375 31.625 120.375 111214 1546379.0 31.625 120.125 31.625 120.125
169 54094 1083665.0 52.375 4.875 52.375 4.875 54093 574613.0 52.375 4.625 52.375 4.625
170 75567 2028683.0 45.625 126.625 45.625 126.625 75568 627973.0 45.625 126.875 45.625 126.875
171 50523 739830.0 53.625 -2.375 53.625 -2.375 50524 631509.0 53.625 -2.125 53.625 -2.125
172 213677 1893395.0 -34.875 -58.375 -34.875 -58.375 213676 1806174.0 -34.875 -58.625 -34.875 -58.625
173 213525 9337663.0 -34.625 -58.5364060177584 -34.625 -58.375 213677 3699569.0 -34.875 -58.49705300130907 -34.875 -58.375
174 54128 810590.0 52.375 13.375 52.375 13.375 54129 756336.0 52.375 13.625 52.375 13.625
175 75141 1453560.0 45.625 9.125 45.625 9.125 75142 864773.0 45.625 9.375 45.625 9.375
176 131808 2.2308852E7 22.584605955967614 88.34396320572658 22.625 88.375 132328 1209653.0 22.375 88.625 22.375 88.625
177 91332 2.191268E7 39.936443248840405 116.37388091050478 39.875 116.375 91942 889768.0 39.625 116.375 39.625 116.375
178 124574 3751069.0 25.875 -100.125 25.875 -100.125 124573 1549399.0 25.875 -100.375 25.875 -100.375
179 118570 3.0096534E7 28.61602485522087 77.23940764242155 28.625 77.125 119161 1130445.0 28.375 76.875 28.375 76.875
180 178412 4298005.0 -6.875 39.125 -6.875 39.125 178413 2440634.0 -6.875 39.375 -6.875 39.375
181 177700 3.2448847E7 -6.266886913578162 106.81731347418908 -6.375 106.875 178063 1563478.0 -6.625 106.625 -6.625 106.625
182 118570 3.1226979E7 28.6072995365642 77.22621575481253 28.625 77.125 117980 1513959.0 28.875 77.625 28.875 77.625
183 57041 1789981.0 51.375 6.991363385980074 51.375 6.875 57040 688370.0 51.375 6.625 51.375 6.625
184 104603 2327441.0 34.125 -118.375 34.125 -118.375 104604 1492901.0 34.125 -118.125 34.125 -118.125
185 86174 4701864.0 41.875 123.375 41.875 123.375 86173 383125.0 41.875 123.125 41.875 123.125
186 67261 1298635.0 48.125 11.625 48.125 11.625 67260 738907.0 48.125 11.375 48.125 11.375
187 85831 1532696.0 41.875 12.625 41.875 12.625 85830 1172146.0 41.875 12.375 41.875 12.375
188 87817 1.1108072E7 41.125 28.897768195056713 41.125 28.875 87819 765790.0 41.125 29.375 41.125 29.375
189 53408 1106174.0 52.625 13.375 52.625 13.375 53407 455093.0 52.625 13.125 52.625 13.125
190 93173 8116083.0 39.125 117.16490246896194 39.125 117.125 93175 1249727.0 39.125 117.625 39.125 117.625
191 104509 3269915.0 34.375 108.875 34.375 108.875 104508 1039315.0 34.375 108.625 34.375 108.625
192 204770 2422584.0 -26.125 28.125 -26.125 28.125 204769 2256826.0 -26.125 27.875 -26.125 27.875
193 86174 5084989.0 41.875 123.35616392188852 41.875 123.375 86175 370335.0 41.875 123.625 41.875 123.625
194 91332 2.2802448E7 39.92429050819457 116.37392457818564 39.875 116.375 91334 776902.0 39.875 116.875 39.875 116.875
195 129247 2.8062999E7 23.799916310619544 90.39206062313582 23.875 90.375 128726 1178939.0 24.125 90.625 24.125 90.625
196 87817 1.1873862E7 41.125 28.928546668303877 41.125 28.875 88463 3138849.0 40.875 29.233944313664022 40.875 29.125
197 125509 2803143.0 25.625 85.125 25.625 85.125 125510 1897222.0 25.625 85.375 25.625 85.375
198 101381 6532177.0 35.625 51.39281450502642 35.625 51.375 101383 1226100.0 35.625 51.875 35.625 51.875
199 104509 4309230.0 34.375 108.81470413507749 34.375 108.875 104510 983233.0 34.375 109.125 34.375 109.125
200 56276 1.0815984E7 51.51841554591797 -0.15359279839911005 51.625 -0.125 56278 382231.0 51.625 0.375 51.625 0.375
201 116286 2317563.0 29.625 106.625 29.625 106.625 116285 1801168.0 29.625 106.375 29.625 106.375
202 131911 4.9407446E7 22.825180039664467 113.72236308774188 22.625 114.125 130874 984631.0 23.125 112.875 23.125 112.875
203 88412 1421599.0 40.875 14.375 40.875 14.375 88411 1254476.0 40.875 14.125 40.875 14.125
204 51223 877688.0 53.375 -2.875 53.375 -2.875 51224 522115.0 53.375 -2.625 53.375 -2.625
205 100815 1643776.0 35.875 51.375 35.875 51.375 100814 1642077.0 35.875 51.125 35.875 51.125
206 53408 1561267.0 52.625 13.302127614943505 52.625 13.375 53409 408967.0 52.625 13.625 52.625 13.625
207 185258 6645897.0 -12.125 -76.98499339141127 -12.125 -76.875 184959 2814727.0 -11.875 -77.125 -11.875 -77.125
208 75141 2318333.0 45.625 9.218253751725916 45.625 9.125 75140 726722.0 45.625 8.875 45.625 8.875
209 105172 2087668.0 33.875 -118.125 33.875 -118.125 105171 1473381.0 33.875 -118.375 33.875 -118.375
210 113467 2002081.0 30.625 31.375 30.625 31.375 113466 1872637.0 30.625 31.125 30.625 31.125
211 114752 2.4339965E7 30.11481873022414 31.25170757743489 30.125 31.375 113467 3874718.0 30.625 31.254175916802204 30.625 31.375
212 114752 2.8214683E7 30.184881844144765 31.252046554093837 30.125 31.375 113468 1815342.0 30.625 31.625 30.625 31.625
213 111674 5710753.0 31.375 74.25811694622408 31.375 74.375 111031 2684675.0 31.625 74.375 31.625 74.375
214 111674 8395428.0 31.45494455434553 74.29549360080273 31.375 74.375 111675 1182580.0 31.375 74.625 31.375 74.625
215 111674 9578008.0 31.44507393917399 74.33617718318882 31.375 74.375 111032 1173280.0 31.625 74.625 31.625 74.625
216 101381 7758277.0 35.625 51.46901797589852 35.625 51.375 100815 3285853.0 35.875 51.25006463314092 35.875 51.375
217 112517 2.8759701E7 31.215588372250462 121.41045873095135 31.125 121.375 111859 4688924.0 31.375 120.71838651042329 31.375 120.625
218 110566 2963926.0 31.875 117.375 31.875 117.375 110565 1168726.0 31.875 117.125 31.875 117.125
219 113758 8513482.0 30.625 104.05857294935257 30.625 104.125 113759 583893.0 30.625 104.375 30.625 104.375
220 118570 3.2740938E7 28.619678153387053 77.24465575787718 28.625 77.125 117977 1012328.0 28.875 76.875 28.875 76.875
221 96815 2.1266388E7 37.501717945708506 126.9407143328712 37.625 127.125 96816 429756.0 37.625 127.375 37.625 127.375
222 54076 1084648.0 52.375 -1.875 52.375 -1.875 54075 459431.0 52.375 -2.125 52.375 -2.125
223 56276 1.1198215E7 51.522053615241354 -0.1355502305501368 51.625 -0.125 57016 471285.0 51.375 -0.625 51.375 -0.625
224 185258 9460624.0 -12.050619943251101 -77.02664818937947 -12.125 -76.875 184960 1255650.0 -11.875 -76.875 -11.875 -76.875
225 112811 2220891.0 30.875 31.125 30.875 31.125 112810 1628549.0 30.875 30.875 30.875 30.875
226 54885 788568.0 52.125 21.125 52.125 21.125 54884 629679.0 52.125 20.875 52.125 20.875
227 50523 1371339.0 53.625 -2.259873652685441 53.625 -2.375 50522 501273.0 53.625 -2.625 53.625 -2.625
228 138048 1.8992462E7 19.458392913988718 -99.0863784668886 19.375 -99.125 137571 913106.0 19.625 -99.375 19.625 -99.375
229 89021 1.1887422E7 40.736893836190895 -73.92375682885658 40.625 -73.875 88355 404800.0 40.875 -73.625 40.875 -73.625
230 57800 905757.0 51.125 6.875 51.125 6.875 57801 620118.0 51.125 7.125 51.125 7.125
231 58552 785915.0 50.875 7.125 50.875 7.125 58551 714250.0 50.875 6.875 50.875 6.875
232 114752 3.0030025E7 30.211487382211637 31.274591925081648 30.125 31.375 114111 1266762.0 30.375 30.875 30.375 30.875
233 114752 3.1296787E7 30.218105683660117 31.25841812851268 30.125 31.375 113465 1432311.0 30.625 30.875 30.625 30.875
234 105172 3561049.0 33.875 -118.22843728772055 33.875 -118.125 105173 1368892.0 33.875 -117.875 33.875 -117.875
235 131911 5.0392077E7 22.831038342098896 113.70580612057329 22.625 114.125 130358 1271206.0 23.375 113.125 23.375 113.125
236 131911 5.1663283E7 22.8444228442664 113.69151503834938 22.625 114.125 130359 1019577.0 23.375 113.375 23.375 113.375
237 212692 2506818.0 -33.625 -70.625 -33.625 -70.625 212691 1146920.0 -33.625 -70.875 -33.625 -70.875
238 102821 2724411.0 35.125 136.875 35.125 136.875 102822 979506.0 35.125 137.125 35.125 137.125
239 114752 3.2729098E7 30.235912444027637 31.241638747575628 30.125 31.375 112811 3849440.0 30.875 31.019234680888648 30.875 31.125
240 114752 3.6578538E7 30.303168527402597 31.218233462474636 30.125 31.375 112812 1473623.0 30.875 31.375 30.875 31.375
241 58541 1563854.0 50.875 4.375 50.875 4.375 58540 348444.0 50.875 4.125 50.875 4.125
242 111674 1.0751288E7 31.464709135314763 74.36769620067847 31.375 74.375 111030 832164.0 31.625 74.125 31.625 74.125
