b.censusTracts,=,,,,
,-97.383116,27.755378,3439],,
,-82.70607,27.755941,3341],,
,-97.405007,27.755991,4311],,
,-82.690004,27.75677,4651],,
,-97.775571,27.756778,3302],,
,-80.595684,27.757159,7218],,
,-82.653092,27.757296,3375],,
,-82.716877,27.757351,2431],,
,-82.663954,27.758457,2882],,
,-81.79438,27.758521,2288],,
,-98.249718,27.759129,5314],,
,-82.766407,27.759939,2239],,
,-98.071398,27.761499,3770],,
,-82.419082,27.763266,3266],,
,-97.415631,27.763427,4328],,
,-97.423915,27.763958,4020],,
,-82.638466,27.765576,3327],,
,-82.758661,27.765628,1389],,
,-82.722364,27.766306,2800],,
,-97.395505,27.766444,4973],,
,-80.485415,27.766865,8580],,
,-82.69016,27.767136,3328],,
,-82.351087,27.768805,2255],,
,-80.454578,27.769221,3750],,
,-82.744175,27.769339,3708],,
,-82.39961,27.769988,2976],,
,-97.522698,27.770636,11],,
,-82.666012,27.772535,2724],,
,-97.430761,27.772746,4738],,
,-97.409973,27.773033,4312],,
,-82.705627,27.773529,3843],,
,-82.67447,27.773647,2693],,
,-82.376447,27.773907,4064],,
,-82.651033,27.774393,2052],,
,-82.637217,27.774668,3333],,
,-97.47875,27.775418,4340],,
,-82.723165,27.775902,3628],,
,-82.689106,27.776248,4802],,
,-82.41693,27.777537,2960],,
,-82.770918,27.779778,3077],,
,-82.632523,27.781478,3511],,
,-97.401097,27.781793,4259],,
,-82.652298,27.781804,1883],,
,-97.42762,27.782228,4695],,
,-97.413941,27.782889,3452],,
,-82.642875,27.783223,3338],,
,-82.667379,27.784201,2529],,
,-82.313899,27.785568,9219],,
,-82.690351,27.785984,4032],,
,-82.7066,27.786587,3248],,
,-82.726405,27.787005,5358],,
,-81.983452,27.787293,1258],,
,-82.631547,27.788241,2588],,
,-80.474798,27.788715,4660],,
,-82.65284,27.788904,2354],,
,-97.675132,27.790021,6342],,
,-97.41028,27.792166,1969],,
,-80.495866,27.792995,4657],,
,-82.74865,27.793194,5019],,
,-82.786067,27.794281,2692],,
,-97.435321,27.79456,6823],,
,-82.690035,27.795467,3020],,
,-82.63977,27.795708,2332],,
,-97.402463,27.797314,3381],,
,-81.781698,27.797813,2476],,
,-97.668292,27.797882,6494],,
,-82.617349,27.797945,3221],,
,-82.674096,27.798433,2427],,
,-82.650954,27.799604,2996],,
,-82.706229,27.800018,4556],,
,-82.658324,27.80005,2599],,
,-81.558686,27.800182,967],,
,-82.720026,27.80048,5165],,
,-97.419049,27.801341,1661],,
,-82.798584,27.801587,1487],,
,-82.639333,27.802818,2017],,
,-82.30614,27.803111,6648],,
,-97.467497,27.803293,4783],,
,-82.667478,27.803452,2590],,
,-82.689303,27.803599,4381],,
,-82.736481,27.803663,3591],,
,-82.322576,27.805378,6188],,
,-82.746924,27.810717,2454],,
,-82.606753,27.811106,3095],,
,-82.276541,27.811339,3471],,
,-82.62714,27.812511,5115],,
,-82.340366,27.812527,6187],,
,-82.655484,27.814123,5097],,
,-82.640847,27.814351,4260],,
,-82.724797,27.814387,2281],,
,-82.685861,27.814425,2821],,
,-82.716476,27.814477,2688],,
,-82.695654,27.814648,2085],,
,-82.81609,27.816341,2750],,
,-82.794028,27.816345,2440],,
,-82.510962,27.816372,0],,
,-82.732708,27.81655,3011],,
,-82.706974,27.8167,4276],,
,-97.533925,27.81694,2328],,
,-82.776758,27.817016,2221],,
,-82.745265,27.817671,2569],,
,-80.48379,27.81806,3888],,
,-82.672022,27.818174,5547],,
,-82.366821,27.81933,6380],,
,-82.604246,27.820411,4945],,
,-81.593172,27.82154,2662],,
,-82.718837,27.824237,2555],,
,-82.688125,27.824623,3107],,
,-82.748711,27.825165,2808],,
,-97.069487,27.825339,3389],,
,-82.191542,27.827169,4007],,
,-82.778977,27.828123,3613],,
,-82.278959,27.829801,1827],,
,-82.829544,27.829986,2423],,
,-97.5628,27.83043,3831],,
,-82.736425,27.830779,4537],,
,-82.382274,27.831692,2721],,
,-82.651228,27.831906,3838],,
,-82.660433,27.832077,4512],,
,-82.634448,27.832191,4290],,
,-82.792936,27.832522,3855],,
,-82.642601,27.832524,3982],,
,-82.674114,27.8326,3842],,
,-82.715028,27.833737,5459],,
,-82.764792,27.834406,1968],,
,-82.808007,27.835432,5647],,
,-82.319103,27.837073,7351],,
,-82.622358,27.83731,3153],,
,-97.581604,27.837936,6296],,
,-81.682067,27.838323,2868],,
,-81.409917,27.838803,2786],,
,-82.225726,27.840214,4734],,
,-81.508051,27.841038,3198],,
,-82.693597,27.841467,6351],,
,-82.334222,27.842793,1207],,
,-97.525847,27.843524,2646],,
,-82.2224,27.845221,5809],,
,-82.281178,27.845319,6680],,
,-82.789149,27.84582,2961],,
,-82.708362,27.845866,4064],,
,-82.096544,27.845934,3419],,
,-82.364383,27.846028,1491],,
,-97.598255,27.84607,6280],,
,-82.482313,27.846169,1643],,
,-82.75588,27.847076,4202],,
,-82.817117,27.849288,4713],,
,-82.653191,27.8496,4561],,
,-82.767707,27.849821,4184],,
,-82.734971,27.849947,5837],,
,-97.769583,27.85003,6017],,
,-82.64219,27.851091,3481],,
,-82.722518,27.851642,3919],,
,-82.800238,27.852008,2884],,
,-82.685753,27.85317,3271],,
,-82.35891,27.854461,2887],,
,-82.845414,27.855375,1212],,
,-82.631469,27.855385,4235],,
,-82.836435,27.855611,5010],,
,-82.707755,27.857037,6500],,
,-82.810154,27.857831,3589],,
,-82.790421,27.857971,3294],,
,-97.208629,27.859776,4768],,
,-97.621652,27.860379,3375],,
,-82.753669,27.860517,5537],,
,-82.2915,27.861093,3374],,
,-82.82697,27.861809,1895],,
,-82.310758,27.863747,3775],,
,-82.193808,27.864548,1913],,
,-82.526334,27.86469,3753],,
,-80.507997,27.865288,3646],,
,-97.661144,27.867277,6285],,
,-81.554555,27.868464,2526],,
,-82.788905,27.869008,3255],,
,-82.690826,27.869548,2949],,
,-82.257496,27.870172,3905],,
,-82.512225,27.871799,3165],,
,-82.717813,27.872175,6674],,
,-82.81817,27.87268,5559],,
,-82.840356,27.873239,3968],,
,-82.495071,27.873828,5214],,
,-82.631731,27.874391,7802],,
,-82.642335,27.874955,5359],,
,-82.764511,27.875801,5112],,
,-97.316176,27.876372,2961],,
,-82.793718,27.876719,2146],,
,-82.528877,27.878018,2386],,
,-98.607707,27.878304,3290],,
,-82.238846,27.878778,4697],,
,-82.782175,27.879032,3010],,
,-82.654457,27.879825,3192],,
,-82.360294,27.880211,6298],,
,-81.837637,27.880285,2284],,
,-82.279763,27.880404,6749],,
,-82.73668,27.881644,3723],,
,-97.197309,27.881928,4241],,
,-82.340428,27.882002,6830],,
,-82.380195,27.882507,1184],,
,-82.522404,27.882793,3768],,
,-82.51133,27.883099,3491],,
,-81.851333,27.883156,3469],,
,-82.311298,27.88364,1888],,
,-97.331187,27.883646,5517],,
,-82.258233,27.883918,6121],,
,-97.303888,27.884687,2478],,
,-82.835989,27.885304,1579],,
,-82.324383,27.885984,4456],,
,-82.297145,27.88613,1241],,
,-82.791307,27.886324,2205],,
,-81.826339,27.886671,4738],,
,-82.500177,27.886736,4461],,
,-82.213957,27.887442,4939],,
,-82.488527,27.88748,3042],,
,-80.521585,27.887552,5430],,
,-82.783004,27.888033,1311],,
,-82.847514,27.888035,1624],,
,-82.752865,27.889767,5335],,
,-82.824691,27.889902,3968],,
,-82.800088,27.891562,4044],,
,-81.582865,27.892068,4101],,
,-82.000554,27.893638,2857],,
,-97.324752,27.894885,4008],,
,-82.119623,27.89764,2793],,
,-97.153878,27.898269,3678],,
,-82.814407,27.898349,6567],,
,-82.752869,27.898869,1939],,
,-82.522793,27.900609,3100],,
,-82.496015,27.90067,5381],,
,-82.73838,27.900915,6253],,
,-82.670263,27.900921,3435],,
,-82.279144,27.90099,2799],,
,-82.30356,27.900998,7109],,
,-82.782539,27.901419,3232],,
,-82.844431,27.901468,2489],,
,-82.512604,27.901822,3736],,
,-82.529234,27.902074,1783],,
,-81.763648,27.902463,4385],,
,-82.23597,27.903264,5818],,
,-82.793325,27.90346,3253],,
,-81.843761,27.904339,5015],,
,-82.33453,27.904696,4640],,
,-82.202442,27.905393,3935],,
,-82.754139,27.905449,2809],,
,-82.719883,27.905812,4415],,
,-82.706498,27.906286,5827],,
,-81.53495,27.906506,2303],,
,-82.323544,27.906606,3894],,
,-82.311056,27.908987,2748],,
,-81.569249,27.909018,5873],,
,-82.818906,27.909127,5660],,
,-81.593998,27.909483,1715],,
,-82.259985,27.910154,4436],,
,-82.771114,27.911094,4636],,
,-97.163594,27.912492,4720],,
,-82.378001,27.912493,1838],,
,-80.554744,27.91269,1513],,
,-82.753831,27.912733,3426],,
,-82.741081,27.912873,4198],,
,-82.282582,27.913989,4750],,
,-82.793519,27.91479,2370],,
,-82.525313,27.915829,3830],,
,-82.511959,27.915953,3733],,
,-82.323566,27.916415,3161],,
,-82.35834,27.916614,5287],,
,-82.500202,27.91742,3526],,
,-82.306009,27.917483,6975],,
,-82.230978,27.918752,8030],,
,-82.341653,27.919207,2001],,
,-82.489906,27.919218,3539],,
,-81.404701,27.920098,2543],,
,-82.779644,27.920185,1343],,
,-82.811649,27.920458,3219],,
,-82.714508,27.920811,4587],,
,-97.293652,27.921021,1946],,
,-82.030165,27.921176,7268],,
,-97.28082,27.921298,3663],,
,-82.456521,27.922418,5465],,
,-82.754301,27.922969,5156],,
,-82.737771,27.923798,2515],,
,-82.841132,27.92433,1669],,
,-82.769299,27.925279,4685],,
,-82.001062,27.926714,8756],,
,-82.794651,27.927017,3171],,
,-81.947918,27.927915,7130],,
,-82.305501,27.928441,3888],,
,-82.781318,27.928958,5915],,
,-81.864917,27.929254,1980],,
,-82.245326,27.929701,3358],,
,-82.721249,27.929944,3300],,
,-82.374605,27.930121,3625],,
,-82.260137,27.930368,4363],,
,-82.280526,27.930428,2821],,
,-96.938114,27.930529,0],,
,-82.318091,27.930574,2493],,
,-82.492604,27.930835,5271],,
,-82.228728,27.931188,2946],,
,-82.363793,27.931941,3251],,
,-82.345212,27.931983,3185],,
,-82.476569,27.932886,3073],,
,-82.809694,27.934454,3849],,
,-82.512315,27.93446,4363],,
,-82.796382,27.934603,2462],,
,-82.525995,27.934797,5863],,
,-82.397998,27.935722,3346],,
,-82.45071,27.936375,3533],,
,-80.634245,27.937734,6760],,
,-82.468472,27.939901,1931],,
,-82.495006,27.94091,3670],,
,-82.740065,27.94118,4359],,
,-82.239045,27.942758,4530],,
,-82.753625,27.943111,4031],,
,-82.374778,27.943314,3583],,
,-82.789945,27.943715,4032],,
,-81.958734,27.943988,4181],,
,-82.266447,27.944007,4775],,
,-82.77237,27.944794,3955],,
,-82.480815,27.944939,3982],,
,-82.013553,27.945147,4151],,
,-97.585132,27.945961,2717],,
,-82.042701,27.946334,1652],,
,-82.432552,27.946363,1965],,
,-82.318314,27.946503,4506],,
,-81.984657,27.946884,1916],,
,-81.732966,27.947002,8295],,
,-80.653445,27.947287,12266],,
,-82.298063,27.947719,5998],,
,-82.515013,27.94793,2245],,
,-82.468499,27.948407,5505],,
,-82.724379,27.949818,4322],,
,-82.83281,27.949822,2426],,
,-82.281766,27.94989,2975],,
,-82.44714,27.949973,1844],,
,-82.493734,27.950014,3886],,
,-81.64825,27.951071,7707],,
,-82.086649,27.951293,3984],,
,-82.460315,27.951927,1134],,
,-80.503824,27.952616,4718],,
,-81.726552,27.953154,3651],,
,-82.173128,27.953449,5507],,
,-81.576848,27.953659,5175],,
,-82.737956,27.953739,3243],,
,-82.755871,27.955071,3026],,
,-81.900196,27.955553,7440],,
,-82.794122,27.957376,5187],,
,-82.472645,27.959011,3052],,
,-82.510553,27.95965,2958],,
,-82.443468,27.960213,1975],,
,-82.452271,27.96024,140],,
,-82.263226,27.960259,6208],,
,-82.781342,27.960273,6691],,
,-81.879752,27.960772,4672],,
,-82.236254,27.961226,4638],,
,-82.427044,27.961689,1047],,
,-82.481147,27.961728,2071],,
,-82.492352,27.961786,4244],,
,-82.457177,27.961864,1835],,
,-81.940424,27.962049,2907],,
,-82.316871,27.962462,4392],,
,-81.981002,27.963676,2564],,
,-82.383752,27.964432,2014],,
,-81.99808,27.96455,2885],,
,-82.344587,27.964727,2688],,
,-97.962624,27.964777,8093],,
,-82.721406,27.964871,1887],,
,-82.465835,27.964909,1055],,
,-82.022916,27.96551,2664],,
,-81.955856,27.966637,3355],,
,-82.743707,27.967008,6074],,
,-82.760963,27.967411,3189],,
,-82.299611,27.968221,5917],,
,-82.769552,27.968223,7038],,
,-82.64041,27.968463,0],,
,-82.447261,27.969986,2463],,
,-82.43897,27.97029,2063],,
,-82.427462,27.970356,2416],,
,-82.131285,27.970402,3432],,
,-82.703189,27.970871,2896],,
,-82.721335,27.971322,4357],,
,-82.273729,27.971589,6761],,
,-80.582753,27.971834,5492],,
,-80.687169,27.972386,12092],,
,-82.489719,27.972686,6888],,
,-97.115835,27.973067,6308],,
,-82.563193,27.97317,3953],,
,-81.911405,27.973719,6182],,
,-82.375275,27.973758,3652],,
,-82.472809,27.973793,2792],,
,-81.74565,27.974186,4160],,
,-82.463042,27.974269,1922],,
,-81.678199,27.974382,2692],,
,-81.933249,27.974582,3744],,
,-82.160012,27.974953,3024],,
,-82.455987,27.975092,2914],,
,-82.400955,27.975716,4333],,
,-97.395625,27.976941,4544],,
,-82.442909,27.977223,2673],,
,-82.791205,27.977229,2010],,
,-82.426815,27.97792,3009],,
,-82.534741,27.97872,0],,
,-82.090172,27.98022,4374],,
,-81.966927,27.980914,4262],,
,-82.513715,27.981826,1784],,
,-82.719644,27.982272,5284],,
,-80.65172,27.983416,9330],,
,-82.797051,27.984098,3374],,
,-81.994077,27.984124,3164],,
,-82.8174,27.984138,2899],,
,-82.782208,27.984476,6733],,
,-82.210133,27.984798,3484],,
,-82.825861,27.985051,2682],,
,-82.576017,27.986379,4903],,
,-81.935844,27.986918,3412],,
,-82.464913,27.987162,3057],,
,-81.76608,27.987378,4807],,
,-82.427875,27.987424,2831],,
,-82.339733,27.987506,5264],,
,-82.383529,27.988112,2511],,
,-82.747431,27.988161,6287],,
,-82.446658,27.988233,2701],,
,-81.671447,27.988356,3348],,
,-82.455249,27.988549,1580],,
,-82.439318,27.988563,2729],,
,-82.558388,27.988933,7227],,
,-82.31369,27.988947,6993],,
,-82.474354,27.989287,3792],,
,-82.415182,27.989792,4129],,
,-82.49233,27.989909,6637],,
,-82.769959,27.990124,4514],,
,-82.294817,27.990953,4845],,
,-82.148931,27.991248,4407],,
,-81.709605,27.991566,3424],,
,-82.79103,27.992397,1448],,
,-82.695444,27.993744,5273],,
,-82.281989,27.994629,3010],,
,-82.7361,27.995915,3593],,
,-81.79262,27.997109,8900],,
,-81.614891,27.997885,5531],,
,-82.747467,28.000303,3791],,
,-82.720571,28.000444,3592],,
,-81.651731,28.000607,5589],,
,-82.503057,28.001119,1803],,
,-82.130223,28.001261,5407],,
,-81.95244,28.001722,3578],,
,-82.417322,28.001747,5172],,
,-82.175232,28.002074,3951],,
,-82.495806,28.002096,4375],,
,-81.672157,28.00215,4920],,
,-82.266728,28.002262,4849],,
,-82.604252,28.002283,5870],,
,-82.464264,28.00298,2412],,
,-82.486634,28.003153,1426],,
,-82.443226,28.0032,4184],,
,-81.936277,28.003304,3309],,
,-82.45579,28.003634,1923],,
,-82.572127,28.00393,5666],,
,-82.477069,28.004169,4462],,
,-82.430336,28.004433,3285],,
,-82.694439,28.00466,5085],,
,-81.964669,28.004744,3221],,
,-82.516255,28.004824,6670],,
,-82.55549,28.004853,6748],,
,-82.783551,28.004866,5106],,
,-82.736991,28.00541,3069],,
,-80.653785,28.00583,6849],,
,-97.583504,28.006045,4580],,
,-80.61957,28.006366,5182],,
,-82.587363,28.007917,4156],,
,-82.769327,28.007989,5650],,
,-82.212324,28.0087,5189],,
,-82.112743,28.009206,2942],,
,-82.752872,28.0095,5067],,
,-82.635235,28.010843,15],,
,-81.702288,28.010993,4898],,
,-81.760956,28.011732,6404],,
,-82.37447,28.011873,5094],,
,-81.723158,28.012578,2856],,
,-82.407302,28.012942,5024],,
,-82.443036,28.014509,2166],,
,-81.940176,28.015561,4098],,
,-82.397995,28.015638,2128],,
,-82.720542,28.015675,4073],,
,-82.156498,28.015824,6291],,
,-82.495131,28.015966,7183],,
,-82.457846,28.01609,2879],,
,-82.513098,28.016555,5649],,
,-82.781089,28.017283,3811],,
,-97.069779,28.017569,3583],,
,-82.034075,28.017579,2369],,
,-81.965696,28.01835,4234],,
,-82.571264,28.018625,6423],,
,-82.473622,28.018645,5706],,
,-80.685213,28.018841,8564],,
,-82.612571,28.018922,6233],,
,-80.580935,28.019463,5447],,
,-82.555057,28.019466,4107],,
,-82.591848,28.019549,6854],,
,-82.69773,28.019723,4761],,
,-81.989059,28.020622,5272],,
,-80.704464,28.021082,7216],,
,-81.755529,28.021549,3199],,
,-81.899784,28.021559,4952],,
,-81.914845,28.021756,2850],,
,-81.930413,28.021801,1632],,
,-82.130194,28.023099,3374],,
,-80.660614,28.023313,4755],,
,-82.444203,28.024034,5724],,
,-80.720789,28.024121,8265],,
,-82.081776,28.024278,3808],,
,-81.733563,28.024395,1503],,
,-82.755967,28.025433,4724],,
,-82.113138,28.025434,3646],,
,-82.388453,28.025471,3231],,
,-82.322701,28.025601,3665],,
,-80.63427,28.025901,6262],,
,-82.42625,28.026301,3264],,
,-81.886323,28.026356,3011],,
,-82.403756,28.026839,4457],,
,-82.642266,28.026933,870],,
,-82.605853,28.02712,1089],,
,-82.373733,28.027407,5350],,
,-82.478026,28.028808,3964],,
,-82.46034,28.028892,2583],,
,-82.780659,28.02904,3667],,
,-81.464391,28.029234,436],,
,-82.410825,28.029278,2567],,
,-80.612011,28.029294,6864],,
,-82.495512,28.029556,4746],,
,-82.668027,28.02965,3851],,
,-82.55823,28.030671,4154],,
,-82.517018,28.030693,6738],,
,-97.507127,28.031365,6812],,
,-82.733605,28.031732,4251],,
,-81.96526,28.031954,3513],,
,-82.573899,28.03203,5142],,
,-81.708739,28.032141,5252],,
,-82.743317,28.032756,4365],,
,-81.980799,28.032895,4359],,
,-81.954182,28.033258,2034],,
,-80.544644,28.033465,1908],,
,-82.719888,28.033482,5991],,
,-81.943093,28.033558,4158],,
,-82.700629,28.034399,2552],,
,-81.914823,28.034481,5193],,
,-82.59798,28.034753,7558],,
,-82.760966,28.034906,3987],,
,-81.834846,28.035302,3146],,
,-82.405118,28.037809,5093],,
,-82.439676,28.038631,7000],,
,-82.459024,28.038774,2485],,
,-82.388161,28.03887,3033],,
,-82.867222,28.039387,0],,
,-97.058926,28.039886,6609],,
,-81.763561,28.041239,4866],,
,-80.594428,28.041752,3644],,
,-82.474771,28.04184,3779],,
,-82.3593,28.041948,5024],,
,-81.773557,28.042881,2301],,
,-81.933052,28.042898,4357],,
,-82.691361,28.042981,5240],,
,-82.000314,28.043297,2884],,
,-82.606423,28.043674,4968],,
,-80.62436,28.043758,5788],,
,-97.034851,28.044175,1163],,
,-82.730186,28.044465,2702],,
,-82.779184,28.045447,4449],,
,-82.523735,28.045506,6658],,
,-82.633153,28.045683,2134],,
,-82.490609,28.046087,5084],,
,-82.264114,28.046501,3817],,
,-81.744,28.047213,3210],,
,-82.333795,28.047729,1977],,
,-82.432271,28.048116,4825],,
,-82.458763,28.048268,2308],,
,-82.408834,28.048294,4308],,
,-82.446543,28.048343,2796],,
,-81.724031,28.04839,5045],,
,-82.384112,28.049053,5798],,
,-82.214046,28.049788,4788],,
,-81.979181,28.050024,3053],,
,-81.953798,28.050165,2171],,
,-81.67924,28.050379,2934],,
,-82.673245,28.051181,4651],,
,-82.783516,28.05208,1173],,
,-81.61067,28.052159,1864],,
,-82.160596,28.052255,5144],,
,-82.542151,28.052292,5152],,
,-82.724191,28.052843,3752],,
,-81.806176,28.053087,1030],,
,-82.60308,28.053587,7312],,
,-82.117348,28.054282,3646],,
,-81.627411,28.054292,2339],,
,-82.698767,28.055616,3182],,
,-81.395805,28.05571,3],,
,-82.555975,28.055776,6825],,
,-82.510835,28.055839,2884],,
,-81.556872,28.056754,7236],,
,-82.300386,28.057178,2969],,
,-82.768154,28.057513,4395],,
,-82.523571,28.058209,2793],,
,-81.78364,28.058433,1950],,
,-81.907373,28.058833,5577],,
,-81.965035,28.059107,2075],,
,-82.752383,28.059158,6532],,
,-82.495976,28.059418,2977],,
,-80.609681,28.059614,2486],,
,-80.659538,28.060064,9906],,
,-81.98586,28.060268,3169],,
,-82.725077,28.060948,5132],,
,-82.439191,28.061244,3583],,
,-82.461479,28.061758,2852],,
,-82.475725,28.061834,2697],,
,-80.628968,28.06209,6764],,
,-82.018801,28.06214,5370],,
,-80.55901,28.062179,4047],,
,-82.38538,28.062249,5827],,
,-82.431538,28.062407,2331],,
,-82.446765,28.062538,4943],,
,-82.399398,28.062833,2618],,
,-82.41341,28.063208,5160],,
,-81.950213,28.063286,1731],,
,-82.361762,28.063638,3206],,
,-81.862829,28.063753,2263],,
,-82.574741,28.064008,3221],,
,-80.64651,28.064075,4758],,
,-82.436338,28.067262,1592],,
,-81.5051,28.06798,8341],,
,-82.536428,28.06824,4528],,
,-82.611545,28.068394,7333],,
,-80.611763,28.069164,3300],,
,-80.685318,28.069294,2455],,
,-81.966101,28.06987,3737],,
,-82.691068,28.069897,3510],,
,-81.771078,28.070089,4316],,
,-81.808139,28.070424,3410],,
,-82.708173,28.070475,2524],,
,-82.318642,28.070849,1966],,
,-81.974769,28.071607,1484],,
,-82.550429,28.071892,5763],,
,-82.714143,28.072424,3151],,
,-82.442542,28.072889,4515],,
,-97.837123,28.072957,3060],,
,-82.483617,28.072997,3008],,
,-82.75534,28.073038,4856],,
,-81.835772,28.073964,4975],,
,-82.420018,28.074513,4923],,
,-82.728698,28.074641,5060],,
,-82.088398,28.074822,2144],,
,-82.526545,28.075327,3719],,
,-82.413771,28.075926,4479],,
,-82.430479,28.076023,2956],,
,-82.514271,28.076591,2279],,
,-82.497379,28.077722,3041],,
,-82.442537,28.07849,3687],,
,-82.464819,28.079626,6029],,
,-81.885898,28.080507,1908],,
,-80.701273,28.080511,4294],,
,-81.957474,28.082954,4552],,
,-80.629905,28.085559,4135],,
,-82.547706,28.086028,1762],,
,-82.392334,28.086358,6140],,
,-80.569264,28.086465,2603],,
,-81.781696,28.086781,2961],,
,-82.754543,28.087071,6144],,
,-80.683759,28.087929,7173],,
,-82.421985,28.087993,5199],,
,-82.729388,28.088149,3739],,
,-81.988279,28.088164,3004],,
,-82.63484,28.088515,9220],,
,-97.046145,28.088876,5495],,
,-82.512842,28.089456,3047],,
,-82.685135,28.089472,3747],,
,-81.728045,28.089886,5173],,
,-82.439881,28.090537,4520],,
,-82.775107,28.091662,5997],,
,-80.612985,28.091787,2838],,
,-81.694694,28.091865,3837],,
,-82.525717,28.092172,3494],,
,-82.561251,28.092603,5887],,
,-82.46451,28.093382,1444],,
,-81.804493,28.094453,4093],,
,-81.666175,28.094496,4462],,
,-97.826889,28.094781,5111],,
,-81.968147,28.094895,1254],,
,-82.026011,28.096505,5246],,
,-82.486575,28.09992,6517],,
,-82.197662,28.100505,4661],,
,-82.52917,28.101195,5718],,
,-82.733182,28.101431,4149],,
,-82.380607,28.103228,3125],,
,-81.629215,28.103392,6670],,
,-82.749839,28.103768,6498],,
,-80.576691,28.105131,4201],,
,-82.508264,28.105783,4822],,
,-81.986933,28.106314,6163],,
,-82.497965,28.107145,1920],,
,-82.599897,28.107463,4161],,
,-81.96036,28.107685,5193],,
,-82.333557,28.109279,8],,
,-81.931014,28.110054,4650],,
,-80.691377,28.111621,2018],,
,-81.77732,28.111701,1787],,
,-82.394882,28.112312,6264],,
,-82.447113,28.114662,3218],,
,-82.684945,28.11541,6253],,
,-82.257126,28.115518,107],,
,-81.47157,28.115639,15614],,
,-82.554334,28.116624,3658],,
,-82.706511,28.116873,8634],,
,-82.52489,28.11781,1776],,
,-80.656617,28.117837,4920],,
,-80.626204,28.118246,2316],,
,-81.608663,28.118774,5778],,
,-81.94928,28.120641,5752],,
,-82.483556,28.121272,2984],,
,-82.50741,28.122002,5],,
,-81.624795,28.123625,4136],,
,-81.998403,28.126231,5777],,
,-80.584425,28.126655,6292],,
,-81.681831,28.126667,2574],,
,-80.663109,28.127774,4131],,
,-82.350488,28.128093,5238],,
,-82.043372,28.130746,2876],,
,-81.807141,28.131365,3054],,
,-80.692827,28.131867,5286],,
,-80.643448,28.133292,5710],,
,-82.77085,28.133585,6470],,
,-82.748432,28.134169,5913],,
,-82.318928,28.134209,5031],,
,-97.910226,28.137853,2234],,
,-82.537401,28.137899,4268],,
,-82.433434,28.137976,5115],,
,-81.453506,28.13799,13009],,
,-82.370256,28.138336,3253],,
,-81.924216,28.139149,5339],,
,-82.30015,28.13994,3839],,
,-82.688576,28.140273,1519],,
,-82.597495,28.140319,2101],,
,-81.103887,28.140754,7194],,
,-82.253123,28.141487,267],,
,-81.991394,28.141852,4172],,
,-80.65903,28.142025,5292],,
,-82.732406,28.142242,1572],,
,-82.512851,28.142844,3791],,
,-81.943175,28.144176,3685],,
,-81.964381,28.144618,2541],,
,-80.590969,28.145511,4994],,
,-82.357164,28.147206,740],,
,-82.009203,28.149502,7055],,
,-82.473396,28.149559,3558],,
,-82.743632,28.151364,2588],,
,-82.310169,28.152217,9162],,
,-80.656757,28.1524,6243],,
,-82.778457,28.154091,5584],,
,-80.639954,28.154389,2791],,
,-80.687057,28.15547,4170],,
,-82.446389,28.15576,2804],,
,-82.342594,28.155856,7637],,
,-82.373887,28.156809,5448],,
,-80.599267,28.15867,3319],,
,-82.693731,28.160291,1989],,
,-81.284728,28.161455,413],,
,-82.545742,28.162056,6354],,
,-82.501437,28.163266,3357],,
,-81.622149,28.163536,4956],,
,-80.594231,28.165403,4253],,
,-82.750278,28.167253,4278],,
,-81.260683,28.168082,1763],,
,-81.577447,28.168944,6670],,
,-81.843608,28.169495,2638],,
,-80.657964,28.171418,4414],,
,-80.681533,28.172081,5363],,
,-81.490318,28.17402,16827],,
,-82.01966,28.174158,5596],,
,-82.332838,28.175841,3600],,
,-82.309817,28.176374,3749],,
,-82.752522,28.17777,2882],,
,-82.413157,28.178077,5826],,
,-82.36748,28.178489,3691],,
,-82.764082,28.178792,2936],,
,-80.600158,28.178812,4696],,
,-81.813701,28.179566,1325],,
,-82.726451,28.179639,4490],,
,-81.648848,28.181251,5241],,
,-82.62731,28.181797,3938],,
,-82.44996,28.182405,5146],,
,-82.653867,28.182567,4037],,
,-82.335933,28.182779,2848],,
,-82.566932,28.182858,6231],,
,-81.893575,28.182987,1578],,
,-82.683466,28.183217,6299],,
,-82.297681,28.184322,3073],,
,-82.730567,28.184907,1923],,
,-82.708452,28.184961,1978],,
,-82.491504,28.185006,3078],,
,-81.958898,28.187251,3058],,
,-82.744681,28.189169,2149],,
,-96.614403,28.191494,0],,
,-82.755491,28.191637,2657],,
,-82.772001,28.191716,2855],,
,-80.602123,28.192458,1396],,
,-82.731837,28.192805,2617],,
,-81.837826,28.193012,1670],,
,-81.348749,28.196653,176],,
,-82.21432,28.197596,2560],,
,-82.752252,28.197832,2734],,
,-80.671202,28.198048,7083],,
,-82.364928,28.200683,5846],,
,-82.184651,28.201673,3270],,
,-81.766563,28.202149,2726],,
,-80.605603,28.202808,6084],,
,-82.696448,28.203088,5716],,
,-82.154266,28.203574,1442],,
,-82.52433,28.203821,6449],,
,-82.730576,28.205402,2458],,
,-82.752318,28.206955,2701],,
,-82.265696,28.207813,4031],,
,-82.486575,28.207966,5167],,
,-82.718301,28.209526,3030],,
,-80.694627,28.209529,10923],,
,-82.440686,28.209721,4740],,
,-82.451849,28.210427,2727],,
,-82.650811,28.210458,3276],,
,-82.404003,28.21108,2997],,
,-82.684021,28.211508,4053],,
